date,bnkid,bnkid_remap,indicator,yearmonth,platformid,merchantnumber,merchantname,level1,level2,level3,element,buyrate,merchantbillingcode,merchantbillingcodename,revn_byrt_in,clientormerchant_in,volume,volume_factor,volume_cost,amount,amount_factor,amount_cost,amount_after_cost
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,INTERCHANGE,INTERCHANGE EXPENSE DISCOVER ACQ,,,IDW-CT-0001161DEBIT_E,INTERCHANGE DISCOUNT CHARGE/COST AMOUNT,EXPENSE,M,0,0,0,-1.5299999713897705,0,0,-1.5299999713897705
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,ICA SHARED FEE,ICA SHARED FEE,,820010,CSTMSTBI,ICA SHARED FEE,EXPENSE,M,255,0,0,-1.9889999628067017,0,0,-1.9889999628067017
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,DUES AND ASSESSMENTS,DUES AND ASSESSMENTS VISA,,,IDW-CT-ASSMT4CREDIT_E,VISA,EXPENSE,M,0,0,0,-70.0811996459961,0,0,-70.0811996459961
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,DISPUTE IMAGE FEE,VISA DISPUTE IMAGE FEE,,,MRCVSDIM403_E,VISA DISPUTE IMAGE FEE,EXPENSE,M,1,0,0,-1,0,0,-1
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,DS TICKET RETRIEVAL FEE,DS TICKET RETRIEVAL FEE,,820001,DSCTKRTV6103_E,DS TICKET RETRIEVAL FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,DISC ADDRESS VERIFICATION FEE,DISC ADDRESS VERIFICATION FEE,,,DSCADVSC6103_E,ADDR VERIFICATION SRV FEE,EXPENSE,M,6,0,0,-0.029999999329447746,0,0,-0.029999999329447746
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,VISA DISPUTE,VISA DISPUTE,,,MRCVSMR1403_E,VISA MRCH RESPONSE 0-20,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,VISA NPF CARD PRESENT FEE AMOUNT,VISA NPF CARD PRESENT FEE AMOUNT,,820001,IDW-MT-00067_E,VISA NPF CARD PRESENT FEE AMOUNT,EXPENSE,M,0,0,0,-2.9000000953674316,0,0,-2.9000000953674316
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,INTERCHANGE,INTERCHANGE EXPENSE MASTERCARD,,,IDW-CT-000091DEBIT_E,REGULAR INTERCHANGE FEE AMOUNT,EXPENSE,M,0,0,0,-31.18000030517578,0,0,-31.18000030517578
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,INTERCHANGE,INTERCHANGE EXPENSE VISA,,,IDW-CT-000114DEBIT_E,INTERCHANGE DISCOUNT CHARGE/COST AMOUNT,EXPENSE,M,0,0,0,-191.3000030517578,0,0,-191.3000030517578
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,KILOBYTE AUTH FEE US,KILOBYTE AUTH FEE US,,820001,MSTKBAUS103_E,KILOBYTE AUTH FEE US,EXPENSE,M,151,0,0,-0.3499999940395355,0,0,-0.3499999940395355
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,ACQ PROC FEE AUTH RVSL CR,ACQ PROC FEE AUTH RVSL CR,,820001,VSAAPFCR403_E,ACQ PROC FEE AUTH RVSL CR,EXPENSE,M,55,0,0,-1.0700000524520874,0,0,-1.0700000524520874
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,INTRNTL RETURN FEE DB,INTRNTL RETURN FEE DB,,820001,VSAIAPFD404_E,INTRNTL RETURN FEE DB,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,VISA DISPUTE,VISA DISPUTE,,,MRCVSMR2403_E,VISA MRCH RESPONSE 21-25,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,MC DIGITAL ENABLEMENT,MC DIGITAL ENABLEMENT,,,MSTDIGMN103_E,MC DIGITAL ENABLEMENT MIN,EXPENSE,M,71,0,0,-1.4199999570846558,0,0,-1.4199999570846558
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,DECLINE SERVICE FEE US,DECLINE SERVICE FEE US,,820001,MSTDSFUS103_E,DECLINE SERVICE FEE US,EXPENSE,M,9,0,0,-0.18000000715255737,0,0,-0.18000000715255737
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,MC LICENSE FEE,MC LICENSE FEE,,820012,FD_DERIVED_05_1,MC LICENSE FEE,EXPENSE,M,53435.5,0,0,-3.259565591812134,0,0,-3.259565591812134
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,BIN SHARED FEE,BIN SHARED FEE,,820011,CSTVSABI,BIN SHARED FEE,EXPENSE,M,386,0,0,-0.38600000739097595,0,0,-0.38600000739097595
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,MASTERCARD ACQUIRER NABU FEE AMOUNT,MASTERCARD ACQUIRER NABU FEE AMOUNT,,820001,IDW-MT-00034_E,MASTERCARD ACQUIRER NABU FEE AMOUNT,EXPENSE,M,421,0,0,-8.209500312805176,0,0,-8.209500312805176
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,NVR APPRV REATTMPT DOM US,NVR APPRV REATTMPT DOM US,,820001,VSANADUS403_E,NVR APPRV REATTMPT DOM US,EXPENSE,M,19,0,0,-1.899999976158142,0,0,-1.899999976158142
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,VISA INTERNATIONAL ACQUIRING FEE AMOUNT,VISA INTERNATIONAL ACQUIRING FEE AMOUNT,,820001,IDW-MT-00074_E,VISA INTERNATIONAL ACQUIRING FEE AMOUNT,EXPENSE,M,0,0,0,-2.700000047683716,0,0,-2.700000047683716
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,INT APF FEE AUTH RVSL DB,INT APF FEE AUTH RVSL DB,,,VSAIAPDR404_E,INT APF FEE AUTH RVSL DB,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,INTERCHANGE,INTERCHANGE EXPENSE VISA,,,IDW-CT-000094CREDIT_E,REGULAR INTERCHANGE FEE AMOUNT,EXPENSE,M,0,0,0,-1225.1600341796875,0,0,-1225.1600341796875
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,DISCOVER AUTH FEE PCF,DISCOVER AUTH FEE PCF,,820001,IDW-MT-00090_E,DISCOVER AUTHORIZATION FEE AMOUNT,EXPENSE,M,24,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,ACQ PROC FEE AUTH RVSL DB,ACQ PROC FEE AUTH RVSL DB,,820001,VSAAPFDR404_E,ACQ PROC FEE AUTH RVSL DB,EXPENSE,M,45,0,0,-0.699999988079071,0,0,-0.699999988079071
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,VISA FILE TRANSMISSION FEE,VISA FILE TRANSMISSION FEE,,,VSAFLTMF403_E,FILE TRANSMISSION FEE,EXPENSE,M,418,0,0,-0.75,0,0,-0.75
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,DISPUTE CASE FEE,VISA CASE FILING FEE,,,MRCVSLFF403_E,VISA LOST CASE FILING FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,DIGITAL INVESTMENT FEE,MC DIGITAL INVESTMENT FEE,,,DSCDGINV6103_E,DIGITAL INVESTMENT FEE,EXPENSE,M,0,0,0,-0.1899999976158142,0,0,-0.1899999976158142
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,VISA ZERO FLOOR LIMIT FEE AMOUNT,VISA ZERO FLOOR LIMIT FEE AMOUNT,,820001,IDW-MT-00031_E,VISA ZERO FLOOR LIMIT FEE AMOUNT,EXPENSE,M,9,0,0,-1.7999999523162842,0,0,-1.7999999523162842
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,INTERCHANGE,INTERCHANGE EXPENSE MASTERCARD,,,IDW-CT-000111DEBIT_E,INTERCHANGE DISCOUNT CHARGE/COST AMOUNT,EXPENSE,M,0,0,0,-31.510000228881836,0,0,-31.510000228881836
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,INT APF FEE AUTH RVSL CR,INT APF FEE AUTH RVSL CR,,,VSAIAPCR403_E,INT APF FEE AUTH RVSL CR,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,MC KILOBYTE FEE AMOUNT,MC KILOBYTE FEE AMOUNT,,,MSTKILOB103_E,MC KILOBYTE FEE,EXPENSE,M,278,0,0,-0.6399999856948853,0,0,-0.6399999856948853
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,PROGRAM INTEGRITY FEE,DISC PROGRAM INTEGRITY FEE,,,DSCPGINT6103_E,DS PROGRAM INTEGRITY FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,VISA NPF CARD NOT PRESENT FEE AMOUNT,VISA NPF CARD NOT PRESENT FEE AMOUNT,,820001,IDW-MT-00065_E,VISA NPF CARD NOT PRESENT FEE AMOUNT,EXPENSE,M,0,0,0,-45,0,0,-45
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,VISA DISPUTE,VISA DISPUTE,,,MRCVSMR3403_E,VISA MRCH RESPONSE 26-30,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,DUES AND ASSESSMENTS,DUES AND ASSESSMENTS VISA,,,IDW-CT-ASSMT4DEBIT_E,VISA,EXPENSE,M,0,0,0,-48.35279846191406,0,0,-48.35279846191406
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,MC DIGITAL ENABLEMENT,MC DIGITAL ENABLEMENT,,,MSTDIGMX103_E,MC DIGITAL ENABLEMENT MAX,EXPENSE,M,2,0,0,-0.4000000059604645,0,0,-0.4000000059604645
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,INTERCHANGE,MC INTERCHANGE,,,IDW-CT-000091CREDIT_E,REGULAR INTERCHANGE FEE AMOUNT,EXPENSE,M,0,0,0,-867.0800170898438,0,0,-867.0800170898438
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,DISCOVER AUTH FEE,DISCOVER AUTH FEE,,,DSCAUTH6103_E,DISC AUTH FEE,EXPENSE,M,24,0,0,-0.46000000834465027,0,0,-0.46000000834465027
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,DISPUTE CASE FEE,MC DISPUTE CASE FEE,,,MRCMCDMS103_E,MC DISPUTE CASE FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,DUES AND ASSESSMENTS,DUES AND ASSESSMENTS DISC ACQ,,,IDW-CT-ASSMT61CREDIT_E,DISCOVER ACQUIRING,EXPENSE,M,0,0,0,-3.3780999183654785,0,0,-3.3780999183654785
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,VISA DISPUTE,VISA DISPUTE,,,MRCVSDNA403_E,VISA DISPUTE NO ACCEPT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,INTGRTY DETAIL REPORT FEE,INTGRTY DETAIL REPORT FEE,,820001,VSAIFDTL403_E,INTGRTY DETAIL REPORT FEE,EXPENSE,M,47,0,0,-0.09000000357627869,0,0,-0.09000000357627869
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,DUES AND ASSESSMENTS,DUES AND ASSESSMENTS DISC ACQ,,,IDW-CT-ASSMT61DEBIT_E,DISCOVER ACQUIRING,EXPENSE,M,0,0,0,-0.14219999313354492,0,0,-0.14219999313354492
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,EXCESS AUTH ATTEMPTS DOM,EXCESS AUTH ATTEMPTS DOM,,820001,VSAEADOM403_E,EXCESS AUTH ATTEMPTS DOM,EXPENSE,M,2,0,0,-0.20000000298023224,0,0,-0.20000000298023224
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,DISPUTE FEE,MC DISPUTE FEE,,,MRCMCPAF103_E,MSTCRD PREARBITRATION FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,MC LOCATION FEE,MC LOCATION FEE,,820001,MSTLCTNF103_E,LOCATION FEE,EXPENSE,M,0,0,0,-1.25,0,0,-1.25
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,BUSINESS TO BUSINESS US,BUSINESS TO BUSINESS US,,820001,MSTB2BUS103_E,BUSINESS TO BUSINESS US,EXPENSE,M,0,0,0,-24.1200008392334,0,0,-24.1200008392334
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,VISA ACQ CR VOUCHER,VISA ACQ CR VOUCHER,,,VSAADPRC403_E,ACQ DATA PROC RTN C,EXPENSE,M,8,0,0,-0.1599999964237213,0,0,-0.1599999964237213
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,MASTERCARD CROSS BORDER FEE AMOUNT,MASTERCARD CROSS BORDER FEE AMOUNT,,,IDW-MT-00032_E,MASTERCARD CROSS BORDER FEE AMOUNT,EXPENSE,M,0,0,0,-5.03000020980835,0,0,-5.03000020980835
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,MC DIGITAL ENABLEMENT,MC DIGITAL ENABLEMENT,,820001,MSTDIGEN103_E,MC DIGITAL ENABLEMENT,EXPENSE,M,0,0,0,-11.180000305175781,0,0,-11.180000305175781
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,DISPUTE IMAGE FEE,MC DISPUTE IMAGE FEE,,,MRCMCDIM103_E,MC DISPUTE IMAGE FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100709,DILORENZO`S,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - STAR DEBIT,0000,,00913DEBIT,STAR DEBIT,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PASS-THRU EXPENSE,INTERCHANGE,INTERCHANGE EXPENSE MASTERCARD,,,IDW-CT-000111CREDIT_E,INTERCHANGE DISCOUNT CHARGE/COST AMOUNT,EXPENSE,M,0,0,0,-321.69000244140625,0,0,-321.69000244140625
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,BANKCARD NONDIAL AUTHS,NONDIAL AUTHS VISA,3507,623507,4ACREDIT,CPU-CPU (CENTRAL PROCESSING UNIT) LINES OR A GATEWAY,EXPENSE,M,81,0,0,-1.4175000190734863,0,0,-1.4175000190734863
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,PCI RAPID COMPLY FEE,PCI RAPID COMPLY PER STATEMENT CHARGE,0001,720001,PCIRAPIDCOMPLY,PCI RAPID COMPLY STATEMENT CHARGE,EXPENSE,M,1,0,0,-2,0,0,-2
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT VISA,9998,629998,FD_DERIVED_05_4,BASE DISCOUNT,EXPENSE,M,87252.49,0,0,-13.087873458862305,0,0,-13.087873458862305
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,BANKCARD NONDIAL AUTHS,NONDIAL AUTHS VISA,3507,623507,4MDEBIT,ELECTRONIC COMMERCE AUTHORIZATION USING THE CPU MODE OF ACCESS OR A GATEWAY,EXPENSE,M,243,0,0,-4.252500057220459,0,0,-4.252500057220459
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,OTHER NONDIAL AUTHS,NONDIAL AUTHS DISCOVER,3507,623507,6ACREDIT,CPU-CPU (CENTRAL PROCESSING UNIT) LINES OR A GATEWAY,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - VISA,5714,625714,0434CREDIT,VISA,EXPENSE,M,186,-0.0275,-5.115,-2.7899999618530273,-0.0003,-0.0008369999885559081,-7.905836961841583
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,ADDRESS VERIFICATION (AVS),AVS ELECTRONIC COMMERCE AUTHORIZATION USING THE CPU MODE OF ACCESS OR A GATEWAY,2806,622806,4TCREDIT,AVS ELECTRONIC COMMERCE AUTHORIZATION USING THE CPU MODE OF ACCESS OR A GATEWAY,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,OTHER TRANSACTIONS,RETURN TRANSACTIONS - AMERICAN EXPRESS,5714,615714,-23CREDIT,AMERICAN EXPRESS,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,OTHER TRANSACTIONS,RETURN TRANSACTIONS - DISCOVER,5714,615714,-26CREDIT,DISCOVER,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - VISA,5714,625714,1144DEBIT,VISA,EXPENSE,M,213,-0.0275,-5.8575,-3.194999933242798,-0.0003,-0.0009584999799728392,-9.05345843322277
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - MASTERCARD,5714,625714,0501CREDIT,MASTERCARD,EXPENSE,M,220,-0.0275,-6.05,-3.299999952316284,-0.0003,-0.0009899999856948852,-9.35098995230198
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT DISCOVER ACQ,9998,629998,FD_DERIVED_05_61,BASE DISCOUNT,EXPENSE,M,2514.53,0,0,-0.37717950344085693,0,0,-0.37717950344085693
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,REGULATORY PRODUCT FEE,REGULATORY PRODUCT FEE,5873,625873,FD_DERIVED_02,REGULATORY PRODUCT FEE,EXPENSE,M,1,0,0,-1,0,0,-1
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,BANKCARD NONDIAL AUTHS,NONDIAL AUTHS VISA,3507,623507,4ADEBIT,CPU-CPU (CENTRAL PROCESSING UNIT) LINES OR A GATEWAY,EXPENSE,M,69,0,0,-1.2074999809265137,0,0,-1.2074999809265137
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - MASTERCARD,5714,625714,0831DEBIT,MASTERCARD,EXPENSE,M,47,-0.0275,-1.2925,-0.7049999833106995,-0.0003,-0.00021149999499320982,-1.9977114833056926
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,OTHER TRANSACTIONS,SALES TRANSACTIONS - AMERICAN EXPRESS,5714,625714,-23CREDIT,AMERICAN EXPRESS,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - DISCOVER ACQ,5714,625714,12861DEBIT,DISCOVER ACQUIRING,EXPENSE,M,1,-0.0275,-0.0275,-0.014999999664723873,-0.0003,-0.000004499999899417162,-0.04250449966462329
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - DISCOVER ACQ,5714,625714,12761CREDIT,DISCOVER ACQUIRING,EXPENSE,M,17,-0.0275,-0.4675,-0.2549999952316284,-0.0003,-0.00007649999856948852,-0.722576495230198
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,BANKCARD NONDIAL AUTHS,NONDIAL AUTHS DISCOVER ACQUIRING,3507,623507,61ACREDIT,CPU-CPU (CENTRAL PROCESSING UNIT) LINES OR A GATEWAY,EXPENSE,M,24,0,0,-0.41999998688697815,0,0,-0.41999998688697815
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT MASTERCARD,9998,629998,FD_DERIVED_05_1,BASE DISCOUNT,EXPENSE,M,53435.5,0,0,-8.015324592590332,0,0,-8.015324592590332
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,ADDRESS VERIFICATION (AVS),AVS ELECTRONIC COMMERCE AUTHORIZATION USING THE CPU MODE OF ACCESS OR A GATEWAY,2806,622806,4TDEBIT,AVS ELECTRONIC COMMERCE AUTHORIZATION USING THE CPU MODE OF ACCESS OR A GATEWAY,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,OTHER TRANSACTIONS,SALES TRANSACTIONS - DISCOVER,5714,625714,-26CREDIT,DISCOVER,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,BATCH HEADER,BATCH HEADER,5717,625717,IDW-MT-00001_C,ETC BATCH HEADER,EXPENSE,M,34,-0.02,-0.68,-0.5099999904632568,0,0,-1.189999990463257
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT MASTERCARD,9999,629999,FD_DERIVED_04_1,SURCHARGE BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,ACCESS ONE GOLD MONTHLY FEE,ACCESS ONE GOLD MONTHLY FEE,5980,625980,5980,ACCESS ONE GOLD,EXPENSE,M,1,0,0,-2,0,0,-2
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,MERCHANT ACCOUNT ON FILE,MERCHANT ACCOUNT ON FILE,5700,625700,FD_DERIVED_01,MERCHANT ACCOUNT ON FILE,EXPENSE,M,1,0,0,-5,0,0,-5
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901004768,COMFORT SUITES - N CHARLESTON,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - VISA,5714,615714,1144DEBIT,VISA,EXPENSE,M,5,-0.0275,-0.1375,-0.07500000298023224,-0.0003,-0.00002250000089406967,-0.21252250298112632
